m_overallFrameIdentifier,m_tyresWear,m_tyresDamage,m_sessionUID,m_frameIdentifier,m_sessionTime,m_brakesDamage,m_frontLeftWingDamage,m_frontRightWingDamage,m_rearWingDamage,m_floorDamage,m_diffuserDamage,m_sidepodDamage,m_drsFault,m_ersFault,m_gearBoxDamage,m_engineDamage,m_engineMGUHWear,m_engineESWear,m_engineCEWear,m_engineICEWear,m_engineMGUKWear,m_engineTCWear,m_engineBlown,m_engineSeized
3438,"0,0,0,0","0,0,0,0",4122411239002253147,3438,74.38374328613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,"0,0,0,0","0,0,0,0",4122411239002253147,3444,74.48393249511719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,"0,0,0,0","0,0,0,0",4122411239002253147,3450,74.58403015136719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,"0,0,0,0","0,0,0,0",4122411239002253147,3456,74.6840591430664,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,"0,0,0,0","0,0,0,0",4122411239002253147,3462,74.78412628173828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,"0,0,0,0","0,0,0,0",4122411239002253147,3468,74.88422393798828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,"0,0,0,0","0,0,0,0",4122411239002253147,3480,75.08445739746094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,"0,0,0,0","0,0,0,0",4122411239002253147,3486,75.18453216552734,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,"0,0,0,0","0,0,0,0",4122411239002253147,3492,75.28473663330078,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,"0,0,0,0","0,0,0,0",4122411239002253147,3498,75.38470458984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,"0,0,0,0","0,0,0,0",4122411239002253147,3504,75.48481750488281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,"0,0,0,0","0,0,0,0",4122411239002253147,3516,75.6850357055664,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,"0,0,0,0","0,0,0,0",4122411239002253147,3522,75.7851333618164,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,"0,0,0,0","0,0,0,0",4122411239002253147,3528,75.88519287109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,"0,0,0,0","0,0,0,0",4122411239002253147,3534,75.98532104492188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,"0,0,0,0","0,0,0,0",4122411239002253147,3540,76.0854721069336,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,"0,0,0,0","0,0,0,0",4122411239002253147,3546,76.18549346923828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,"0,0,0,0","0,0,0,0",4122411239002253147,3552,76.28557586669922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,"0,0,0,0","0,0,0,0",4122411239002253147,3558,76.38568878173828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,"0,0,0,0","0,0,0,0",4122411239002253147,3564,76.48576354980469,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,"0,0,0,0","0,0,0,0",4122411239002253147,3570,76.58589172363281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,"0,0,0,0","0,0,0,0",4122411239002253147,3576,76.68595123291016,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,"0,0,0,0","0,0,0,0",4122411239002253147,3582,76.78605651855469,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,"0,0,0,0","0,0,0,0",4122411239002253147,3588,76.88614654541016,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,"0,0,0,0","0,0,0,0",4122411239002253147,3594,76.98622131347656,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,"0,0,0,0","0,0,0,0",4122411239002253147,3600,77.08637237548828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,"0,0,0,0","0,0,0,0",4122411239002253147,3606,77.18649291992188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,"0,0,0,0","0,0,0,0",4122411239002253147,3612,77.28659057617188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,"0,0,0,0","0,0,0,0",4122411239002253147,3618,77.38665771484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,"0,0,0,0","0,0,0,0",4122411239002253147,3624,77.48677062988281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,"0,0,0,0","0,0,0,0",4122411239002253147,3630,77.58692169189453,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,"0,0,0,0","0,0,0,0",4122411239002253147,3636,77.6870346069336,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,"0,0,0,0","0,0,0,0",4122411239002253147,3642,77.78717041015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,"0,0,0,0","0,0,0,0",4122411239002253147,3648,77.88711547851562,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,"0,0,0,0","0,0,0,0",4122411239002253147,3654,77.98728942871094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,"0,0,0,0","0,0,0,0",4122411239002253147,3660,78.08741760253906,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,"0,0,0,0","0,0,0,0",4122411239002253147,3666,78.18751525878906,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,"0,0,0,0","0,0,0,0",4122411239002253147,3672,78.28760528564453,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,"0,0,0,0","0,0,0,0",4122411239002253147,3678,78.38768005371094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,"0,0,0,0","0,0,0,0",4122411239002253147,3684,78.4878158569336,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,"0,0,0,0","0,0,0,0",4122411239002253147,3690,78.587890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,"0,0,0,0","0,0,0,0",4122411239002253147,3702,78.78807067871094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,"0,0,0,0","0,0,0,0",4122411239002253147,3708,78.88817596435547,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,"0,0,0,0","0,0,0,0",4122411239002253147,3714,78.9882583618164,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,"0,0,0,0","0,0,0,0",4122411239002253147,3720,79.08836364746094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,"0,0,0,0","0,0,0,0",4122411239002253147,3726,79.18844604492188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,"0,0,0,0","0,0,0,0",4122411239002253147,3732,79.28852844238281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,"0,0,0,0","0,0,0,0",4122411239002253147,3738,79.38871765136719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,"0,0,0,0","0,0,0,0",4122411239002253147,3744,79.48880004882812,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,"0,0,0,0","0,0,0,0",4122411239002253147,3750,79.5889892578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,"0,0,0,0","0,0,0,0",4122411239002253147,3756,79.6889877319336,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,"0,0,0,0","0,0,0,0",4122411239002253147,3762,79.78904724121094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,"0,0,0,0","0,0,0,0",4122411239002253147,3768,79.8891830444336,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,"0,0,0,0","0,0,0,0",4122411239002253147,3774,79.9892578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,"0,0,0,0","0,0,0,0",4122411239002253147,3780,80.08935546875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,"0,0,0,0","0,0,0,0",4122411239002253147,3786,80.18943786621094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,"0,0,0,0","0,0,0,0",4122411239002253147,3792,80.28952026367188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,"0,0,0,0","0,0,0,0",4122411239002253147,3798,80.3896255493164,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,"0,0,0,0","0,0,0,0",4122411239002253147,3804,80.48973846435547,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,"0,0,0,0","0,0,0,0",4122411239002253147,3810,80.58988952636719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,"0,0,0,0","0,0,0,0",4122411239002253147,3816,80.68994903564453,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,"0,0,0,0","0,0,0,0",4122411239002253147,3822,80.7900390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,"0,0,0,0","0,0,0,0",4122411239002253147,3828,80.89019012451172,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,"0,0,0,0","0,0,0,0",4122411239002253147,3834,80.99021911621094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,"0,0,0,0","0,0,0,0",4122411239002253147,3840,81.09033203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,"0,0,0,0","0,0,0,0",4122411239002253147,3846,81.19048309326172,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,"0,0,0,0","0,0,0,0",4122411239002253147,3852,81.2905502319336,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,"0,0,0,0","0,0,0,0",4122411239002253147,3857,81.37400817871094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,"0,0,0,0","0,0,0,0",4122411239002253147,3869,81.57421112060547,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,"0,0,0,0","0,0,0,0",4122411239002253147,3875,81.67428588867188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,"0,0,0,0","0,0,0,0",4122411239002253147,3882,81.79098510742188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,"0,0,0,0","0,0,0,0",4122411239002253147,3893,81.97454071044922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,"0,0,0,0","0,0,0,0",4122411239002253147,3899,82.07460021972656,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,"0,0,0,0","0,0,0,0",4122411239002253147,3905,82.17475891113281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,"0,0,0,0","0,0,0,0",4122411239002253147,3911,82.27489471435547,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,"0,0,0,0","0,0,0,0",4122411239002253147,3923,82.47505950927734,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,"0,0,0,0","0,0,0,0",4122411239002253147,3929,82.57510375976562,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,"0,0,0,0","0,0,0,0",4122411239002253147,3935,82.67545318603516,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,"0,0,0,0","0,0,0,0",4122411239002253147,3941,82.77534484863281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,"0,0,0,0","0,0,0,0",4122411239002253147,3947,82.87544250488281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,"0,0,0,0","0,0,0,0",4122411239002253147,3953,82.97551727294922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,"0,0,0,0","0,0,0,0",4122411239002253147,3959,83.07560729980469,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,"0,0,0,0","0,0,0,0",4122411239002253147,3965,83.17569732666016,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,"0,0,0,0","0,0,0,0",4122411239002253147,3971,83.27579498291016,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,"0,0,0,0","0,0,0,0",4122411239002253147,3983,83.47600555419922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,"0,0,0,0","0,0,0,0",4122411239002253147,3989,83.57611083984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,"0,0,0,0","0,0,0,0",4122411239002253147,3995,83.67621612548828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,"0,0,0,0","0,0,0,0",4122411239002253147,4001,83.7763442993164,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,"0,0,0,0","0,0,0,0",4122411239002253147,4007,83.87641143798828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,"0,0,0,0","0,0,0,0",4122411239002253147,4013,83.97652435302734,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,"0,0,0,0","0,0,0,0",4122411239002253147,4019,84.07660675048828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,"0,0,0,0","0,0,0,0",4122411239002253147,4025,84.17666625976562,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,"0,0,0,0","0,0,0,0",4122411239002253147,4031,84.27677154541016,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,"0,0,0,0","0,0,0,0",4122411239002253147,4037,84.37691497802734,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,"0,0,0,0","0,0,0,0",4122411239002253147,4043,84.47698211669922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,"0,0,0,0","0,0,0,0",4122411239002253147,4055,84.67720031738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,"0,0,0,0","0,0,0,0",4122411239002253147,4061,84.77729797363281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,"0,0,0,0","0,0,0,0",4122411239002253147,4067,84.87737274169922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,"0,0,0,0","0,0,0,0",4122411239002253147,4073,84.97756958007812,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,"0,0,0,0","0,0,0,0",4122411239002253147,4079,85.07759857177734,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,"0,0,0,0","0,0,0,0",4122411239002253147,4085,85.17771911621094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,"0,0,0,0","0,0,0,0",4122411239002253147,4091,85.2778549194336,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,"0,0,0,0","0,0,0,0",4122411239002253147,4097,85.37783813476562,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,"0,0,0,0","0,0,0,0",4122411239002253147,4103,85.4780044555664,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,"0,0,0,0","0,0,0,0",4122411239002253147,4109,85.57805633544922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,"0,0,0,0","0,0,0,0",4122411239002253147,4115,85.67816925048828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,"0,0,0,0","0,0,0,0",4122411239002253147,4121,85.7782974243164,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,"0,0,0,0","0,0,0,0",4122411239002253147,4127,85.87834930419922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,"0,0,0,0","0,0,0,0",4122411239002253147,4133,85.9784164428711,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,"0,0,0,0","0,0,0,0",4122411239002253147,4139,86.07852935791016,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,"0,0,0,0","0,0,0,0",4122411239002253147,4145,86.17862701416016,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,"0,0,0,0","0,0,0,0",4122411239002253147,4151,86.27876281738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,"0,0,0,0","0,0,0,0",4122411239002253147,4157,86.37892150878906,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,"0,0,0,0","0,0,0,0",4122411239002253147,4163,86.47900390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,"0,0,0,0","0,0,0,0",4122411239002253147,4169,86.57905578613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,"0,0,0,0","0,0,0,0",4122411239002253147,4175,86.67910766601562,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,"0,0,0,0","0,0,0,0",4122411239002253147,4181,86.77922821044922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,"0,0,0,0","0,0,0,0",4122411239002253147,4187,86.87932586669922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,"0,0,0,0","0,0,0,0",4122411239002253147,4193,86.97941589355469,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,"0,0,0,0","0,0,0,0",4122411239002253147,4199,87.07954406738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,"0,0,0,0","0,0,0,0",4122411239002253147,4205,87.17969512939453,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,"0,0,0,0","0,0,0,0",4122411239002253147,4211,87.27973937988281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,"0,0,0,0","0,0,0,0",4122411239002253147,4217,87.37983703613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,"0,0,0,0","0,0,0,0",4122411239002253147,4223,87.47990417480469,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,"0,0,0,0","0,0,0,0",4122411239002253147,4229,87.58000183105469,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,"0,0,0,0","0,0,0,0",4122411239002253147,4235,87.6801528930664,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,"0,0,0,0","0,0,0,0",4122411239002253147,4241,87.78025817871094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,"0,0,0,0","0,0,0,0",4122411239002253147,4247,87.88031768798828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,"0,0,0,0","0,0,0,0",4122411239002253147,4253,87.98043060302734,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,"0,0,0,0","0,0,0,0",4122411239002253147,4259,88.08055114746094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,"0,0,0,0","0,0,0,0",4122411239002253147,4265,88.18060302734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,"0,0,0,0","0,0,0,0",4122411239002253147,4271,88.28071594238281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,"0,0,0,0","0,0,0,0",4122411239002253147,4277,88.380859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,"0,0,0,0","0,0,0,0",4122411239002253147,4283,88.48112487792969,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,"0,0,0,0","0,0,0,0",4122411239002253147,4289,88.58100891113281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,"0,0,0,0","0,0,0,0",4122411239002253147,4301,88.78118133544922,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,"0,0,0,0","0,0,0,0",4122411239002253147,4307,88.88154602050781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,"0,0,0,0","0,0,0,0",4122411239002253147,4313,88.98135375976562,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,"0,0,0,0","0,0,0,0",4122411239002253147,4325,89.18160247802734,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,"0,0,0,0","0,0,0,0",4122411239002253147,4331,89.28169250488281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,"0,0,0,0","0,0,0,0",4122411239002253147,4337,89.3818359375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,"0,0,0,0","0,0,0,0",4122411239002253147,4343,89.48191833496094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,"0,0,0,0","0,0,0,0",4122411239002253147,4349,89.58198547363281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,"0,0,0,0","0,0,0,0",4122411239002253147,4355,89.6821060180664,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,"0,0,0,0","0,0,0,0",4122411239002253147,4361,89.78218078613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,"0,0,0,0","0,0,0,0",4122411239002253147,4367,89.88227844238281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"0,0,0,0","0,0,0,0",4122411239002253147,4373,89.98233032226562,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,"0,0,0,0","0,0,0,0",4122411239002253147,4379,90.08242797851562,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,"0,0,0,0","0,0,0,0",4122411239002253147,4385,90.18262481689453,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,"0,0,0,0","0,0,0,0",4122411239002253147,4391,90.28270721435547,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,"0,0,0,0","0,0,0,0",4122411239002253147,4397,90.38276672363281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,"0,0,0,0","0,0,0,0",4122411239002253147,4403,90.4829330444336,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,"0,0,0,0","0,0,0,0",4122411239002253147,4409,90.58300018310547,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,"0,0,0,0","0,0,0,0",4122411239002253147,4415,90.68305206298828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,"0,0,0,0","0,0,0,0",4122411239002253147,4421,90.78314208984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,"0,0,0,0","0,0,0,0",4122411239002253147,4433,90.98334503173828,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,"0,0,0,0","0,0,0,0",4122411239002253147,4439,91.08351135253906,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,"0,0,0,0","0,0,0,0",4122411239002253147,4457,91.38375854492188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,"0,0,0,0","0,0,0,0",4122411239002253147,4463,91.48393249511719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,"0,0,0,0","0,0,0,0",4122411239002253147,4475,91.68406677246094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,"0,0,0,0","0,0,0,0",4122411239002253147,4481,91.78414916992188,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,"0,0,0,0","0,0,0,0",4122411239002253147,4487,91.88426971435547,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,"0,0,0,0","0,0,0,0",4122411239002253147,4493,91.9843521118164,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,"0,0,0,0","0,0,0,0",4122411239002253147,4499,92.08445739746094,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
