m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_eventStringCode,m_eventDetails
26784,4122411239002253147,26784,463.86566162109375,BUTN,"{""buttonStatus"": 4160}"
26786,4122411239002253147,26786,463.8992614746094,BUTN,"{""buttonStatus"": 4096}"
26892,4122411239002253147,26892,465.6676025390625,BUTN,"{""buttonStatus"": 4100}"
26898,4122411239002253147,26898,465.7676086425781,BUTN,"{""buttonStatus"": 4096}"
26947,4122411239002253147,26947,466.5850524902344,BUTN,"{""buttonStatus"": 4160}"
27028,4122411239002253147,27028,467.9363708496094,BUTN,"{""buttonStatus"": 4164}"
27034,4122411239002253147,27034,468.0364685058594,BUTN,"{""buttonStatus"": 4160}"
27142,4122411239002253147,27142,469.8382263183594,BUTN,"{""buttonStatus"": 2112}"
27147,4122411239002253147,27147,469.9216613769531,BUTN,"{""buttonStatus"": 2120}"
27154,4122411239002253147,27154,470.0384521484375,BUTN,"{""buttonStatus"": 2112}"
27158,4122411239002253147,27158,470.10516357421875,BUTN,"{""buttonStatus"": 2120}"
27160,4122411239002253147,27160,470.1385192871094,BUTN,"{""buttonStatus"": 2152}"
27164,4122411239002253147,27164,470.20526123046875,BUTN,"{""buttonStatus"": 2112}"
27170,4122411239002253147,27170,470.30535888671875,BUTN,"{""buttonStatus"": 2120}"
27172,4122411239002253147,27172,470.3387145996094,BUTN,"{""buttonStatus"": 2152}"
27175,4122411239002253147,27175,470.3887939453125,BUTN,"{""buttonStatus"": 2144}"
27182,4122411239002253147,27182,470.5055847167969,BUTN,"{""buttonStatus"": 2152}"
27191,4122411239002253147,27191,470.65576171875,BUTN,"{""buttonStatus"": 2144}"
27195,4122411239002253147,27195,470.7224426269531,BUTN,"{""buttonStatus"": 2080}"
27204,4122411239002253147,27204,470.8726501464844,BUTN,"{""buttonStatus"": 32}"
27221,4122411239002253147,27221,471.1562194824219,BUTN,"{""buttonStatus"": 2080}"
27229,4122411239002253147,27229,471.28961181640625,BUTN,"{""buttonStatus"": 32}"
27261,4122411239002253147,27261,471.8235168457031,BUTN,"{""buttonStatus"": 4128}"
27297,4122411239002253147,27297,472.42413330078125,BUTN,"{""buttonStatus"": 4160}"
27307,4122411239002253147,27307,472.5909729003906,BUTN,"{""buttonStatus"": 4176}"
27349,4122411239002253147,27349,473.2916259765625,BUTN,"{""buttonStatus"": 4160}"
27381,4122411239002253147,27381,473.825439453125,BUTN,"{""buttonStatus"": 4162}"
27391,4122411239002253147,27391,473.9925537109375,BUTN,"{""buttonStatus"": 4160}"
27403,4122411239002253147,27403,474.1925354003906,BUTN,"{""buttonStatus"": 4164}"
27409,4122411239002253147,27409,474.2926330566406,BUTN,"{""buttonStatus"": 4160}"
27475,4122411239002253147,27475,475.3936767578125,BUTN,"{""buttonStatus"": 4164}"
27483,4122411239002253147,27483,475.52716064453125,BUTN,"{""buttonStatus"": 4160}"
27579,4122411239002253147,27579,477.1287536621094,BUTN,"{""buttonStatus"": 4160}"
27757,4122411239002253147,27757,480.0983581542969,BUTN,"{""buttonStatus"": 4164}"
27763,4122411239002253147,27763,480.19842529296875,BUTN,"{""buttonStatus"": 4160}"
27908,4122411239002253147,27908,482.61749267578125,BUTN,"{""buttonStatus"": 2120}"
27916,4122411239002253147,27916,482.7508850097656,BUTN,"{""buttonStatus"": 2112}"
27931,4122411239002253147,27931,483.001220703125,BUTN,"{""buttonStatus"": 2120}"
27939,4122411239002253147,27939,483.1346435546875,BUTN,"{""buttonStatus"": 2112}"
27948,4122411239002253147,27948,483.2846984863281,BUTN,"{""buttonStatus"": 2152}"
27950,4122411239002253147,27950,483.318115234375,BUTN,"{""buttonStatus"": 2144}"
27957,4122411239002253147,27957,483.4348449707031,BUTN,"{""buttonStatus"": 2112}"
27960,4122411239002253147,27960,483.4848937988281,BUTN,"{""buttonStatus"": 2120}"
27966,4122411239002253147,27966,483.58502197265625,BUTN,"{""buttonStatus"": 2112}"
27976,4122411239002253147,27976,483.75189208984375,BUTN,"{""buttonStatus"": 2120}"
27980,4122411239002253147,27980,483.8186340332031,BUTN,"{""buttonStatus"": 2152}"
27982,4122411239002253147,27982,483.8519592285156,BUTN,"{""buttonStatus"": 2144}"
27990,4122411239002253147,27990,483.9854431152344,BUTN,"{""buttonStatus"": 2152}"
28000,4122411239002253147,28000,484.15240478515625,BUTN,"{""buttonStatus"": 2144}"
28015,4122411239002253147,28015,484.4024658203125,BUTN,"{""buttonStatus"": 2080}"
28066,4122411239002253147,28066,485.2532958984375,BUTN,"{""buttonStatus"": 32}"
28087,4122411239002253147,28087,485.6036376953125,BUTN,"{""buttonStatus"": 4128}"
28098,4122411239002253147,28098,485.78717041015625,BUTN,"{""buttonStatus"": 4192}"
28118,4122411239002253147,28118,486.12091064453125,BUTN,"{""buttonStatus"": 4160}"
28127,4122411239002253147,28127,486.2710266113281,BUTN,"{""buttonStatus"": 4176}"
28133,4122411239002253147,28133,486.3711242675781,BUTN,"{""buttonStatus"": 4112}"
28135,4122411239002253147,28135,486.4044189453125,BUTN,"{""buttonStatus"": 4176}"
28139,4122411239002253147,28139,486.4712829589844,BUTN,"{""buttonStatus"": 4160}"
28151,4122411239002253147,28151,486.6714782714844,BUTN,"{""buttonStatus"": 4192}"
28155,4122411239002253147,28155,486.73809814453125,BUTN,"{""buttonStatus"": 4128}"
28162,4122411239002253147,28162,486.8550720214844,BUTN,"{""buttonStatus"": 4192}"
28164,4122411239002253147,28164,486.8883056640625,BUTN,"{""buttonStatus"": 4160}"
28183,4122411239002253147,28183,487.2052001953125,BUTN,"{""buttonStatus"": 4176}"
28201,4122411239002253147,28201,487.50555419921875,BUTN,"{""buttonStatus"": 4160}"
28216,4122411239002253147,28216,487.7557373046875,BUTN,"{""buttonStatus"": 4176}"
28228,4122411239002253147,28228,487.9559326171875,BUTN,"{""buttonStatus"": 4160}"
28243,4122411239002253147,28243,488.2062072753906,BUTN,"{""buttonStatus"": 4164}"
28253,4122411239002253147,28253,488.3730773925781,BUTN,"{""buttonStatus"": 4160}"
28294,4122411239002253147,28294,489.0570983886719,BUTN,"{""buttonStatus"": 4164}"
28303,4122411239002253147,28303,489.20721435546875,BUTN,"{""buttonStatus"": 4160}"
28318,4122411239002253147,28318,489.45745849609375,BUTN,"{""buttonStatus"": 4162}"
28324,4122411239002253147,28324,489.5577697753906,BUTN,"{""buttonStatus"": 4160}"
28352,4122411239002253147,28352,490.024658203125,BUTN,"{""buttonStatus"": 4164}"
28359,4122411239002253147,28359,490.14154052734375,BUTN,"{""buttonStatus"": 4160}"
28433,4122411239002253147,28433,491.3759765625,BUTN,"{""buttonStatus"": 4164}"
28441,4122411239002253147,28441,491.509521484375,BUTN,"{""buttonStatus"": 4160}"
28502,4122411239002253147,28502,492.5272216796875,BUTN,"{""buttonStatus"": 4096}"
28514,4122411239002253147,28514,492.7273864746094,BUTN,"{""buttonStatus"": 4160}"
28516,4122411239002253147,28516,492.7607421875,BUTN,"{""buttonStatus"": 4164}"
28522,4122411239002253147,28522,492.8609924316406,BUTN,"{""buttonStatus"": 4160}"
28643,4122411239002253147,28643,494.8795166015625,BUTN,"{""buttonStatus"": 4164}"
28651,4122411239002253147,28651,495.012939453125,BUTN,"{""buttonStatus"": 4160}"
28711,4122411239002253147,28711,495.9972229003906,SPTP,"{""vehicleIdx"": 0, ""speed"": 321.5901794433594, ""isOverallFastestInSession"": 0, ""isDriverFastestInSession"": 0, ""fastestVehicleIdxInSession"": 0, ""fastestSpeedInSession"": 322.81280517578125}"
28746,4122411239002253147,28746,496.5978088378906,BUTN,"{""buttonStatus"": 4168}"
28747,4122411239002253147,28747,496.6146240234375,BUTN,"{""buttonStatus"": 6216}"
28748,4122411239002253147,28748,496.6312561035156,BUTN,"{""buttonStatus"": 2120}"
28755,4122411239002253147,28755,496.748046875,BUTN,"{""buttonStatus"": 2112}"
28759,4122411239002253147,28759,496.8147888183594,BUTN,"{""buttonStatus"": 2120}"
28766,4122411239002253147,28766,496.9314880371094,BUTN,"{""buttonStatus"": 2112}"
28770,4122411239002253147,28770,496.99822998046875,BUTN,"{""buttonStatus"": 2120}"
28776,4122411239002253147,28776,497.09832763671875,BUTN,"{""buttonStatus"": 2112}"
28790,4122411239002253147,28790,497.3318786621094,BUTN,"{""buttonStatus"": 2112}"
28799,4122411239002253147,28799,497.48199462890625,BUTN,"{""buttonStatus"": 2152}"
28805,4122411239002253147,28805,497.5822448730469,BUTN,"{""buttonStatus"": 2144}"
28847,4122411239002253147,28847,498.2828369140625,BUTN,"{""buttonStatus"": 96}"
28857,4122411239002253147,28857,498.44964599609375,BUTN,"{""buttonStatus"": 2144}"
28864,4122411239002253147,28864,498.5663757324219,BUTN,"{""buttonStatus"": 96}"
28866,4122411239002253147,28866,498.5997619628906,BUTN,"{""buttonStatus"": 32}"
28930,4122411239002253147,28930,499.66741943359375,BUTN,"{""buttonStatus"": 4128}"
28963,4122411239002253147,28963,500.2179870605469,BUTN,"{""buttonStatus"": 4192}"
29012,4122411239002253147,29012,501.03546142578125,BUTN,"{""buttonStatus"": 4160}"
29043,4122411239002253147,29043,501.55267333984375,BUTN,"{""buttonStatus"": 4192}"
29055,4122411239002253147,29055,501.7529602050781,BUTN,"{""buttonStatus"": 4196}"
29058,4122411239002253147,29058,501.8028869628906,BUTN,"{""buttonStatus"": 4164}"
29064,4122411239002253147,29064,501.9029846191406,BUTN,"{""buttonStatus"": 4160}"
29129,4122411239002253147,29129,502.98748779296875,BUTN,"{""buttonStatus"": 4164}"
29137,4122411239002253147,29137,503.1209411621094,BUTN,"{""buttonStatus"": 4160}"
29224,4122411239002253147,29224,504.5722961425781,BUTN,"{""buttonStatus"": 4164}"
29232,4122411239002253147,29232,504.70574951171875,BUTN,"{""buttonStatus"": 4160}"
29354,4122411239002253147,29354,506.7410888671875,BUTN,"{""buttonStatus"": 6224}"
29357,4122411239002253147,29357,506.7911682128906,BUTN,"{""buttonStatus"": 6232}"
29359,4122411239002253147,29359,506.82452392578125,BUTN,"{""buttonStatus"": 2136}"
29364,4122411239002253147,29364,506.90789794921875,BUTN,"{""buttonStatus"": 2128}"
29368,4122411239002253147,29368,506.974609375,BUTN,"{""buttonStatus"": 2136}"
29369,4122411239002253147,29369,506.9913330078125,BUTN,"{""buttonStatus"": 2072}"
29373,4122411239002253147,29373,507.05804443359375,BUTN,"{""buttonStatus"": 2064}"
29376,4122411239002253147,29376,507.10809326171875,BUTN,"{""buttonStatus"": 2128}"
29377,4122411239002253147,29377,507.124755859375,BUTN,"{""buttonStatus"": 2064}"
29379,4122411239002253147,29379,507.1581726074219,BUTN,"{""buttonStatus"": 2072}"
29384,4122411239002253147,29384,507.241943359375,BUTN,"{""buttonStatus"": 2064}"
29403,4122411239002253147,29403,507.5585021972656,BUTN,"{""buttonStatus"": 16}"
29443,4122411239002253147,29443,508.22589111328125,BUTN,"{""buttonStatus"": 4112}"
29494,4122411239002253147,29494,509.07672119140625,BUTN,"{""buttonStatus"": 4176}"
29540,4122411239002253147,29540,509.84417724609375,BUTN,"{""buttonStatus"": 4180}"
29548,4122411239002253147,29548,509.9775695800781,BUTN,"{""buttonStatus"": 4176}"
29564,4122411239002253147,29564,510.2445068359375,BUTN,"{""buttonStatus"": 4160}"
29617,4122411239002253147,29617,511.1287536621094,BUTN,"{""buttonStatus"": 4164}"
29625,4122411239002253147,29625,511.2622375488281,BUTN,"{""buttonStatus"": 4160}"
29660,4122411239002253147,29660,511.8460693359375,BUTN,"{""buttonStatus"": 4176}"
29668,4122411239002253147,29668,511.9798278808594,BUTN,"{""buttonStatus"": 2072}"
29676,4122411239002253147,29676,512.1130981445312,BUTN,"{""buttonStatus"": 2064}"
29680,4122411239002253147,29680,512.1798095703125,BUTN,"{""buttonStatus"": 2072}"
29687,4122411239002253147,29687,512.296630859375,BUTN,"{""buttonStatus"": 2064}"
29691,4122411239002253147,29691,512.3633422851562,BUTN,"{""buttonStatus"": 16}"
29715,4122411239002253147,29715,512.7637329101562,BUTN,"{""buttonStatus"": 4112}"
29757,4122411239002253147,29757,513.46435546875,BUTN,"{""buttonStatus"": 4176}"
29777,4122411239002253147,29777,513.798095703125,BUTN,"{""buttonStatus"": 4176}"
29779,4122411239002253147,29779,513.8314208984375,BUTN,"{""buttonStatus"": 4112}"
29787,4122411239002253147,29787,513.9649047851562,BUTN,"{""buttonStatus"": 4176}"
29851,4122411239002253147,29851,515.0325317382812,BUTN,"{""buttonStatus"": 4160}"
29867,4122411239002253147,29867,515.2994995117188,BUTN,"{""buttonStatus"": 4164}"
29868,4122411239002253147,29868,515.3161010742188,BUTN,"{""buttonStatus"": 4196}"
29876,4122411239002253147,29876,515.4496459960938,BUTN,"{""buttonStatus"": 4192}"
29945,4122411239002253147,29945,516.600830078125,BUTN,"{""buttonStatus"": 4192}"
29973,4122411239002253147,29973,517.06787109375,BUTN,"{""buttonStatus"": 4160}"
29983,4122411239002253147,29983,517.2347412109375,BUTN,"{""buttonStatus"": 4164}"
29991,4122411239002253147,29991,517.3682250976562,BUTN,"{""buttonStatus"": 4160}"
30004,4122411239002253147,30004,517.5850830078125,BUTN,"{""buttonStatus"": 4192}"
30018,4122411239002253147,30018,517.8186645507812,BUTN,"{""buttonStatus"": 4160}"
30051,4122411239002253147,30051,518.369140625,BUTN,"{""buttonStatus"": 4096}"
30067,4122411239002253147,30067,518.6362915039062,BUTN,"{""buttonStatus"": 4160}"
30185,4122411239002253147,30185,520.6046752929688,BUTN,"{""buttonStatus"": 4164}"
30193,4122411239002253147,30193,520.7380981445312,BUTN,"{""buttonStatus"": 4160}"
30263,4122411239002253147,30263,521.9059448242188,BUTN,"{""buttonStatus"": 4192}"
30279,4122411239002253147,30279,522.1729736328125,BUTN,"{""buttonStatus"": 6248}"
30281,4122411239002253147,30281,522.206298828125,BUTN,"{""buttonStatus"": 2152}"
30285,4122411239002253147,30285,522.2730102539062,BUTN,"{""buttonStatus"": 2144}"
30290,4122411239002253147,30290,522.3563842773438,BUTN,"{""buttonStatus"": 2152}"
30292,4122411239002253147,30292,522.3897705078125,BUTN,"{""buttonStatus"": 2088}"
30295,4122411239002253147,30295,522.4398193359375,BUTN,"{""buttonStatus"": 2080}"
30300,4122411239002253147,30300,522.523193359375,BUTN,"{""buttonStatus"": 2088}"
30310,4122411239002253147,30310,522.6902465820312,BUTN,"{""buttonStatus"": 32}"
30336,4122411239002253147,30336,523.1238403320312,BUTN,"{""buttonStatus"": 4128}"
30357,4122411239002253147,30357,523.4742431640625,BUTN,"{""buttonStatus"": 4192}"
30382,4122411239002253147,30382,523.8914794921875,BUTN,"{""buttonStatus"": 4196}"
30391,4122411239002253147,30391,524.04150390625,BUTN,"{""buttonStatus"": 4192}"
30466,4122411239002253147,30466,525.2926025390625,BUTN,"{""buttonStatus"": 4192}"
30469,4122411239002253147,30469,525.3426513671875,BUTN,"{""buttonStatus"": 6248}"
30471,4122411239002253147,30471,525.3760375976562,BUTN,"{""buttonStatus"": 2152}"
30476,4122411239002253147,30476,525.45947265625,BUTN,"{""buttonStatus"": 2144}"
30480,4122411239002253147,30480,525.5261840820312,BUTN,"{""buttonStatus"": 2152}"
30485,4122411239002253147,30485,525.6095581054688,BUTN,"{""buttonStatus"": 2144}"
30489,4122411239002253147,30489,525.6764526367188,BUTN,"{""buttonStatus"": 2088}"
30495,4122411239002253147,30495,525.7764282226562,BUTN,"{""buttonStatus"": 2080}"
30500,4122411239002253147,30500,525.85986328125,BUTN,"{""buttonStatus"": 32}"
30552,4122411239002253147,30552,526.7274169921875,BUTN,"{""buttonStatus"": 4128}"
30600,4122411239002253147,30600,527.528076171875,BUTN,"{""buttonStatus"": 4160}"
30609,4122411239002253147,30609,527.6782836914062,BUTN,"{""buttonStatus"": 4164}"
30622,4122411239002253147,30622,527.8951416015625,BUTN,"{""buttonStatus"": 4160}"
30649,4122411239002253147,30649,528.3456420898438,BUTN,"{""buttonStatus"": 4192}"
30661,4122411239002253147,30661,528.5457763671875,BUTN,"{""buttonStatus"": 4160}"
30668,4122411239002253147,30668,528.66259765625,BUTN,"{""buttonStatus"": 4164}"
30697,4122411239002253147,30697,529.1464233398438,BUTN,"{""buttonStatus"": 4162}"
30705,4122411239002253147,30705,529.2799072265625,BUTN,"{""buttonStatus"": 4160}"
30761,4122411239002253147,30761,530.214111328125,BUTN,"{""buttonStatus"": 4164}"
30769,4122411239002253147,30769,530.3475952148438,BUTN,"{""buttonStatus"": 4160}"
30782,4122411239002253147,30782,530.564453125,BUTN,"{""buttonStatus"": 4096}"
30826,4122411239002253147,30826,531.2818603515625,FTLP,"{""vehicleIdx"": 0, ""lapTime"": 65.69200134277344}"
30932,4122411239002253147,30932,533.06689453125,BUTN,"{""buttonStatus"": 4160}"
30957,4122411239002253147,30957,533.5330810546875,BUTN,"{""buttonStatus"": 4164}"
30965,4122411239002253147,30965,533.6665649414062,BUTN,"{""buttonStatus"": 4160}"
30979,4122411239002253147,30979,533.900146484375,BUTN,"{""buttonStatus"": 4192}"
30985,4122411239002253147,30985,534.000244140625,BUTN,"{""buttonStatus"": 4416}"
30986,4122411239002253147,30986,534.000244140625,BUTN,"{""buttonStatus"": 4160}"
30986,4122411239002253147,30986,534.000244140625,BUTN,"{""buttonStatus"": 64}"
30986,4122411239002253147,30986,534.000244140625,BUTN,"{""buttonStatus"": 0}"
